agency_cd,site_no,datetime,tz_cd,211999_00060,211999_00060_cd
USGS,09238900,2021-09-17 08:30,MDT,2.20,A
USGS,09238900,2021-09-17 08:45,MDT,3.37,A
USGS,09238900,2021-09-17 09:00,MDT,3.37,A
USGS,09238900,2021-09-17 09:15,MDT,3.53,A
USGS,09238900,2021-09-17 09:30,MDT,3.53,A
USGS,09238900,2021-09-17 09:45,MDT,3.37,A
USGS,09238900,2021-09-17 10:00,MDT,3.53,A
USGS,09238900,2021-09-17 10:15,MDT,3.37,A
USGS,09238900,2021-09-17 10:30,MDT,4.06,A
USGS,09238900,2021-09-17 10:45,MDT,2.33,A
USGS,09238900,2021-09-17 11:00,MDT,3.37,A
USGS,09238900,2021-09-17 11:15,MDT,3.88,A
USGS,09238900,2021-09-17 11:30,MDT,4.63,A
USGS,09238900,2021-09-17 11:45,MDT,4.25,A
USGS,09238900,2021-09-17 12:00,MDT,2.90,A
USGS,09238900,2021-09-17 12:15,MDT,3.53,A
USGS,09238900,2021-09-17 12:30,MDT,3.53,A
USGS,09238900,2021-09-17 12:45,MDT,3.53,A
USGS,09238900,2021-09-17 13:00,MDT,4.06,A
USGS,09238900,2021-09-17 13:15,MDT,4.44,A
USGS,09238900,2021-09-17 13:30,MDT,4.63,A
USGS,09238900,2021-09-17 13:45,MDT,8.47,A
USGS,09238900,2021-09-17 14:00,MDT,6.38,A
USGS,09238900,2021-09-17 14:15,MDT,6.14,A
USGS,09238900,2021-09-17 14:30,MDT,6.38,A
USGS,09238900,2021-09-17 14:45,MDT,6.38,A
USGS,09238900,2021-09-17 15:00,MDT,6.14,A
USGS,09238900,2021-09-17 15:15,MDT,6.38,A
USGS,09238900,2021-09-17 15:30,MDT,6.62,A
USGS,09238900,2021-09-17 15:45,MDT,5.91,A
USGS,09238900,2021-09-17 16:00,MDT,4.06,A
USGS,09238900,2021-09-17 16:15,MDT,4.44,A
USGS,09238900,2021-09-17 16:30,MDT,3.53,A
USGS,09238900,2021-09-17 16:45,MDT,4.83,A
USGS,09238900,2021-09-17 17:00,MDT,2.90,A
USGS,09238900,2021-09-17 17:15,MDT,3.70,A
USGS,09238900,2021-09-17 17:30,MDT,2.47,A
USGS,09238900,2021-09-17 17:45,MDT,2.47,A
USGS,09238900,2021-09-17 18:00,MDT,2.75,A
USGS,09238900,2021-09-17 18:15,MDT,3.88,A
USGS,09238900,2021-09-17 18:30,MDT,3.70,A
USGS,09238900,2021-09-17 18:45,MDT,3.20,A
USGS,09238900,2021-09-17 19:00,MDT,3.53,A
USGS,09238900,2021-09-17 19:15,MDT,3.70,A
USGS,09238900,2021-09-17 19:30,MDT,2.08,A
USGS,09238900,2021-09-17 19:45,MDT,3.37,A
USGS,09238900,2021-09-17 20:00,MDT,3.20,A
USGS,09238900,2021-09-17 20:15,MDT,3.37,A
USGS,09238900,2021-09-17 20:30,MDT,3.70,A
USGS,09238900,2021-09-17 20:45,MDT,7.64,A
USGS,09238900,2021-09-17 21:00,MDT,5.91,A
USGS,09238900,2021-09-17 21:15,MDT,6.62,A
USGS,09238900,2021-09-17 21:30,MDT,6.38,A
USGS,09238900,2021-09-17 21:45,MDT,6.38,A
USGS,09238900,2021-09-17 22:00,MDT,6.14,A
USGS,09238900,2021-09-17 22:15,MDT,6.14,A
USGS,09238900,2021-09-17 22:30,MDT,6.14,A
USGS,09238900,2021-09-17 22:45,MDT,5.91,A
USGS,09238900,2021-09-17 23:00,MDT,6.14,A
USGS,09238900,2021-09-17 23:15,MDT,6.38,A
USGS,09238900,2021-09-17 23:30,MDT,6.14,A
USGS,09238900,2021-09-17 23:45,MDT,5.69,A
USGS,09238900,2021-09-18 00:00,MDT,5.25,A
USGS,09238900,2021-09-18 00:15,MDT,3.88,A
USGS,09238900,2021-09-18 00:30,MDT,3.70,A
USGS,09238900,2021-09-18 00:45,MDT,4.44,A
USGS,09238900,2021-09-18 01:00,MDT,4.44,A
USGS,09238900,2021-09-18 01:15,MDT,3.53,A
USGS,09238900,2021-09-18 01:30,MDT,3.53,A
USGS,09238900,2021-09-18 01:45,MDT,3.70,A
USGS,09238900,2021-09-18 02:00,MDT,3.70,A
USGS,09238900,2021-09-18 02:15,MDT,3.70,A
USGS,09238900,2021-09-18 02:30,MDT,4.83,A
USGS,09238900,2021-09-18 02:45,MDT,2.75,A
USGS,09238900,2021-09-18 03:00,MDT,3.53,A
USGS,09238900,2021-09-18 03:15,MDT,3.70,A
USGS,09238900,2021-09-18 03:30,MDT,3.70,A
USGS,09238900,2021-09-18 03:45,MDT,3.70,A
USGS,09238900,2021-09-18 04:00,MDT,3.88,A
USGS,09238900,2021-09-18 04:15,MDT,4.63,A
USGS,09238900,2021-09-18 04:30,MDT,4.63,A
USGS,09238900,2021-09-18 04:45,MDT,2.90,A
USGS,09238900,2021-09-18 05:00,MDT,3.88,A
USGS,09238900,2021-09-18 05:15,MDT,5.69,A
USGS,09238900,2021-09-18 05:30,MDT,6.38,A
USGS,09238900,2021-09-18 05:45,MDT,4.06,A
USGS,09238900,2021-09-18 06:00,MDT,4.06,A
USGS,09238900,2021-09-18 06:15,MDT,4.63,A
USGS,09238900,2021-09-18 06:30,MDT,4.63,A
USGS,09238900,2021-09-18 06:45,MDT,2.75,A
USGS,09238900,2021-09-18 07:00,MDT,3.70,A
USGS,09238900,2021-09-18 07:15,MDT,3.70,A
USGS,09238900,2021-09-18 07:30,MDT,3.70,A
USGS,09238900,2021-09-18 07:45,MDT,3.70,A
USGS,09238900,2021-09-18 08:00,MDT,3.70,A
USGS,09238900,2021-09-18 08:15,MDT,3.70,A
USGS,09238900,2021-09-18 08:30,MDT,3.70,A
USGS,09238900,2021-09-18 08:45,MDT,4.83,A
USGS,09238900,2021-09-18 09:00,MDT,4.83,A
USGS,09238900,2021-09-18 09:15,MDT,3.70,A
USGS,09238900,2021-09-18 09:30,MDT,3.53,A
USGS,09238900,2021-09-18 09:45,MDT,3.70,A
USGS,09238900,2021-09-18 10:00,MDT,3.88,A
USGS,09238900,2021-09-18 10:15,MDT,5.25,A
USGS,09238900,2021-09-18 10:30,MDT,3.53,A
USGS,09238900,2021-09-18 10:45,MDT,4.83,A
USGS,09238900,2021-09-18 11:00,MDT,4.06,A
USGS,09238900,2021-09-18 11:15,MDT,3.37,A
USGS,09238900,2021-09-18 11:30,MDT,3.88,A
USGS,09238900,2021-09-18 11:45,MDT,3.70,A
USGS,09238900,2021-09-18 12:00,MDT,3.88,A
USGS,09238900,2021-09-18 12:15,MDT,3.88,A
USGS,09238900,2021-09-18 12:30,MDT,4.63,A
USGS,09238900,2021-09-18 12:45,MDT,3.37,A
USGS,09238900,2021-09-18 13:00,MDT,3.20,A
USGS,09238900,2021-09-18 13:15,MDT,3.88,A
USGS,09238900,2021-09-18 13:30,MDT,3.70,A
USGS,09238900,2021-09-18 13:45,MDT,3.70,A
USGS,09238900,2021-09-18 14:00,MDT,3.53,A
USGS,09238900,2021-09-18 14:15,MDT,3.53,A
USGS,09238900,2021-09-18 14:30,MDT,3.53,A
USGS,09238900,2021-09-18 14:45,MDT,2.08,A
USGS,09238900,2021-09-18 15:00,MDT,3.88,A
USGS,09238900,2021-09-18 15:15,MDT,3.05,A
USGS,09238900,2021-09-18 15:30,MDT,4.25,A
USGS,09238900,2021-09-18 15:45,MDT,3.88,A
USGS,09238900,2021-09-18 16:00,MDT,1.95,A
USGS,09238900,2021-09-18 16:15,MDT,3.20,A
USGS,09238900,2021-09-18 16:30,MDT,1.22,A
USGS,09238900,2021-09-18 16:45,MDT,3.05,A
USGS,09238900,2021-09-18 17:00,MDT,3.20,A
USGS,09238900,2021-09-18 17:15,MDT,3.70,A
USGS,09238900,2021-09-18 17:30,MDT,4.06,A
USGS,09238900,2021-09-18 17:45,MDT,6.38,A
USGS,09238900,2021-09-18 18:00,MDT,6.38,A
USGS,09238900,2021-09-18 18:15,MDT,6.14,A
USGS,09238900,2021-09-18 18:30,MDT,6.14,A
USGS,09238900,2021-09-18 18:45,MDT,6.38,A
USGS,09238900,2021-09-18 19:00,MDT,6.14,A
USGS,09238900,2021-09-18 19:15,MDT,6.38,A
USGS,09238900,2021-09-18 19:30,MDT,6.38,A
USGS,09238900,2021-09-18 19:45,MDT,6.38,A
USGS,09238900,2021-09-18 20:00,MDT,6.38,A
USGS,09238900,2021-09-18 20:15,MDT,6.38,A
USGS,09238900,2021-09-18 20:30,MDT,6.38,A
USGS,09238900,2021-09-18 20:45,MDT,6.87,A
USGS,09238900,2021-09-18 21:00,MDT,3.20,A
USGS,09238900,2021-09-18 21:15,MDT,5.04,A
USGS,09238900,2021-09-18 21:30,MDT,4.83,A
USGS,09238900,2021-09-18 21:45,MDT,4.83,A
USGS,09238900,2021-09-18 22:00,MDT,4.63,A
USGS,09238900,2021-09-18 22:15,MDT,4.83,A
USGS,09238900,2021-09-18 22:30,MDT,3.70,A
USGS,09238900,2021-09-18 22:45,MDT,4.06,A
USGS,09238900,2021-09-18 23:00,MDT,3.88,A
USGS,09238900,2021-09-18 23:15,MDT,3.88,A
USGS,09238900,2021-09-18 23:30,MDT,5.04,A
USGS,09238900,2021-09-18 23:45,MDT,5.04,A
USGS,09238900,2021-09-19 00:00,MDT,3.37,A
USGS,09238900,2021-09-19 00:15,MDT,4.06,A
USGS,09238900,2021-09-19 00:30,MDT,5.47,A
USGS,09238900,2021-09-19 00:45,MDT,5.69,A
USGS,09238900,2021-09-19 01:00,MDT,5.25,A
USGS,09238900,2021-09-19 01:15,MDT,5.69,A
USGS,09238900,2021-09-19 01:30,MDT,5.47,A
USGS,09238900,2021-09-19 01:45,MDT,3.88,A
USGS,09238900,2021-09-19 02:00,MDT,5.69,A
USGS,09238900,2021-09-19 02:15,MDT,5.47,A
USGS,09238900,2021-09-19 02:30,MDT,5.69,A
USGS,09238900,2021-09-19 02:45,MDT,5.69,A
USGS,09238900,2021-09-19 03:00,MDT,5.91,A
USGS,09238900,2021-09-19 03:15,MDT,5.25,A
USGS,09238900,2021-09-19 03:30,MDT,5.47,A
USGS,09238900,2021-09-19 03:45,MDT,6.62,A
USGS,09238900,2021-09-19 04:00,MDT,4.44,A
USGS,09238900,2021-09-19 04:15,MDT,5.69,A
USGS,09238900,2021-09-19 04:30,MDT,5.25,A
USGS,09238900,2021-09-19 04:45,MDT,3.88,A
USGS,09238900,2021-09-19 05:00,MDT,4.63,A
USGS,09238900,2021-09-19 05:15,MDT,4.44,A
USGS,09238900,2021-09-19 05:30,MDT,4.44,A
USGS,09238900,2021-09-19 05:45,MDT,5.47,A
USGS,09238900,2021-09-19 06:00,MDT,5.47,A
USGS,09238900,2021-09-19 06:15,MDT,4.44,A
USGS,09238900,2021-09-19 06:30,MDT,5.25,A
USGS,09238900,2021-09-19 06:45,MDT,5.69,A
USGS,09238900,2021-09-19 07:00,MDT,5.25,A
USGS,09238900,2021-09-19 07:15,MDT,3.05,A
USGS,09238900,2021-09-19 07:30,MDT,4.63,A
USGS,09238900,2021-09-19 07:45,MDT,4.63,A
USGS,09238900,2021-09-19 08:00,MDT,4.63,A
USGS,09238900,2021-09-19 08:15,MDT,4.63,A
USGS,09238900,2021-09-19 08:30,MDT,4.63,A
USGS,09238900,2021-09-19 08:45,MDT,3.88,A
USGS,09238900,2021-09-19 09:00,MDT,3.70,A
USGS,09238900,2021-09-19 09:15,MDT,3.70,A
USGS,09238900,2021-09-19 09:30,MDT,3.70,A
USGS,09238900,2021-09-19 09:45,MDT,4.44,A
USGS,09238900,2021-09-19 10:00,MDT,4.63,A
USGS,09238900,2021-09-19 10:15,MDT,4.25,A
USGS,09238900,2021-09-19 10:30,MDT,3.20,A
USGS,09238900,2021-09-19 10:45,MDT,5.04,A
USGS,09238900,2021-09-19 11:00,MDT,5.69,A
USGS,09238900,2021-09-19 11:15,MDT,4.44,A
USGS,09238900,2021-09-19 11:30,MDT,4.44,A
USGS,09238900,2021-09-19 11:45,MDT,2.90,A
USGS,09238900,2021-09-19 12:00,MDT,3.88,A
USGS,09238900,2021-09-19 12:15,MDT,3.70,A
USGS,09238900,2021-09-19 12:30,MDT,3.88,A
USGS,09238900,2021-09-19 12:45,MDT,4.06,A
USGS,09238900,2021-09-19 13:00,MDT,4.63,A
USGS,09238900,2021-09-19 13:15,MDT,4.83,A
USGS,09238900,2021-09-19 13:30,MDT,2.75,A
USGS,09238900,2021-09-19 13:45,MDT,4.44,A
USGS,09238900,2021-09-19 14:00,MDT,4.44,A
USGS,09238900,2021-09-19 14:15,MDT,4.83,A
USGS,09238900,2021-09-19 14:30,MDT,6.38,A
USGS,09238900,2021-09-19 14:45,MDT,6.87,A
USGS,09238900,2021-09-19 15:00,MDT,7.38,A
USGS,09238900,2021-09-19 15:15,MDT,7.12,A
USGS,09238900,2021-09-19 15:30,MDT,6.87,A
USGS,09238900,2021-09-19 15:45,MDT,7.12,A
USGS,09238900,2021-09-19 16:00,MDT,7.12,A
USGS,09238900,2021-09-19 16:15,MDT,7.12,A
USGS,09238900,2021-09-19 16:30,MDT,6.87,A
USGS,09238900,2021-09-19 16:45,MDT,6.87,A
USGS,09238900,2021-09-19 17:00,MDT,7.12,A
USGS,09238900,2021-09-19 17:15,MDT,7.12,A
USGS,09238900,2021-09-19 17:30,MDT,7.12,A
USGS,09238900,2021-09-19 17:45,MDT,7.38,A
USGS,09238900,2021-09-19 18:00,MDT,7.38,A
USGS,09238900,2021-09-19 18:15,MDT,7.64,A
USGS,09238900,2021-09-19 18:30,MDT,7.38,A
USGS,09238900,2021-09-19 18:45,MDT,7.38,A
USGS,09238900,2021-09-19 19:00,MDT,7.38,A
USGS,09238900,2021-09-19 19:15,MDT,6.62,A
USGS,09238900,2021-09-19 19:30,MDT,5.25,A
USGS,09238900,2021-09-19 19:45,MDT,5.25,A
USGS,09238900,2021-09-19 20:00,MDT,3.37,A
USGS,09238900,2021-09-19 20:15,MDT,4.06,A
USGS,09238900,2021-09-19 20:30,MDT,4.06,A
USGS,09238900,2021-09-19 20:45,MDT,5.25,A
USGS,09238900,2021-09-19 21:00,MDT,5.04,A
USGS,09238900,2021-09-19 21:15,MDT,2.90,A
USGS,09238900,2021-09-19 21:30,MDT,5.25,A
USGS,09238900,2021-09-19 21:45,MDT,5.04,A
USGS,09238900,2021-09-19 22:00,MDT,5.04,A
USGS,09238900,2021-09-19 22:15,MDT,5.04,A
USGS,09238900,2021-09-19 22:30,MDT,5.47,A
USGS,09238900,2021-09-19 22:45,MDT,6.14,A
USGS,09238900,2021-09-19 23:00,MDT,8.47,A
USGS,09238900,2021-09-19 23:15,MDT,8.19,A
USGS,09238900,2021-09-19 23:30,MDT,8.47,A
USGS,09238900,2021-09-19 23:45,MDT,8.75,A
USGS,09238900,2021-09-20 00:00,MDT,9.34,A
USGS,09238900,2021-09-20 00:15,MDT,7.12,A
USGS,09238900,2021-09-20 00:30,MDT,8.47,A
USGS,09238900,2021-09-20 00:45,MDT,8.47,A
USGS,09238900,2021-09-20 01:00,MDT,6.62,A
USGS,09238900,2021-09-20 01:15,MDT,7.91,A
USGS,09238900,2021-09-20 01:30,MDT,10.9,A
USGS,09238900,2021-09-20 01:45,MDT,7.91,A
USGS,09238900,2021-09-20 02:00,MDT,10.9,A
USGS,09238900,2021-09-20 02:15,MDT,10.3,A
USGS,09238900,2021-09-20 02:30,MDT,7.64,A
USGS,09238900,2021-09-20 02:45,MDT,9.64,A
USGS,09238900,2021-09-20 03:00,MDT,8.19,A
USGS,09238900,2021-09-20 03:15,MDT,8.75,A
USGS,09238900,2021-09-20 03:30,MDT,9.34,A
USGS,09238900,2021-09-20 03:45,MDT,8.75,A
USGS,09238900,2021-09-20 04:00,MDT,7.91,A
USGS,09238900,2021-09-20 04:15,MDT,7.91,A
USGS,09238900,2021-09-20 04:30,MDT,7.64,A
USGS,09238900,2021-09-20 04:45,MDT,7.64,A
USGS,09238900,2021-09-20 05:00,MDT,7.64,A
USGS,09238900,2021-09-20 05:15,MDT,7.38,A
USGS,09238900,2021-09-20 05:30,MDT,7.38,A
USGS,09238900,2021-09-20 05:45,MDT,7.12,A
USGS,09238900,2021-09-20 06:00,MDT,7.64,A
USGS,09238900,2021-09-20 06:15,MDT,7.38,A
USGS,09238900,2021-09-20 06:30,MDT,6.87,A
USGS,09238900,2021-09-20 06:45,MDT,7.12,A
USGS,09238900,2021-09-20 07:00,MDT,6.87,A
USGS,09238900,2021-09-20 07:15,MDT,5.25,A
USGS,09238900,2021-09-20 07:30,MDT,5.91,A
USGS,09238900,2021-09-20 07:45,MDT,6.38,A
USGS,09238900,2021-09-20 08:00,MDT,6.38,A
USGS,09238900,2021-09-20 08:15,MDT,4.63,A
USGS,09238900,2021-09-20 08:30,MDT,5.47,A
USGS,09238900,2021-09-20 08:45,MDT,5.47,A
USGS,09238900,2021-09-20 09:00,MDT,6.87,A
USGS,09238900,2021-09-20 09:15,MDT,6.38,A
USGS,09238900,2021-09-20 09:30,MDT,4.25,A
USGS,09238900,2021-09-20 09:45,MDT,5.47,A
USGS,09238900,2021-09-20 10:00,MDT,5.25,A
USGS,09238900,2021-09-20 10:15,MDT,5.25,A
USGS,09238900,2021-09-20 10:30,MDT,6.38,A
USGS,09238900,2021-09-20 10:45,MDT,6.14,A
USGS,09238900,2021-09-20 11:00,MDT,4.44,A
USGS,09238900,2021-09-20 11:15,MDT,6.14,A
USGS,09238900,2021-09-20 11:30,MDT,6.38,A
USGS,09238900,2021-09-20 11:45,MDT,5.04,A
USGS,09238900,2021-09-20 12:00,MDT,5.69,A
USGS,09238900,2021-09-20 12:15,MDT,5.91,A
USGS,09238900,2021-09-20 12:30,MDT,5.91,A
USGS,09238900,2021-09-20 12:45,MDT,5.91,A
USGS,09238900,2021-09-20 13:00,MDT,5.91,A
USGS,09238900,2021-09-20 13:15,MDT,9.04,A
USGS,09238900,2021-09-20 13:30,MDT,8.19,A
USGS,09238900,2021-09-20 13:45,MDT,8.47,A
USGS,09238900,2021-09-20 14:00,MDT,8.47,A
USGS,09238900,2021-09-20 14:15,MDT,8.47,A
USGS,09238900,2021-09-20 14:30,MDT,8.47,A
USGS,09238900,2021-09-20 14:45,MDT,8.47,A
USGS,09238900,2021-09-20 15:00,MDT,8.47,A
USGS,09238900,2021-09-20 15:15,MDT,8.47,A
USGS,09238900,2021-09-20 15:30,MDT,8.75,A
USGS,09238900,2021-09-20 15:45,MDT,8.75,A
USGS,09238900,2021-09-20 16:00,MDT,8.47,A
USGS,09238900,2021-09-20 16:15,MDT,8.75,A
USGS,09238900,2021-09-20 16:30,MDT,8.75,A
USGS,09238900,2021-09-20 16:45,MDT,8.75,A
USGS,09238900,2021-09-20 17:00,MDT,8.75,A
USGS,09238900,2021-09-20 17:15,MDT,8.47,A
USGS,09238900,2021-09-20 17:30,MDT,8.75,A
USGS,09238900,2021-09-20 17:45,MDT,8.47,A
USGS,09238900,2021-09-20 18:00,MDT,8.47,A
USGS,09238900,2021-09-20 18:15,MDT,8.75,A
USGS,09238900,2021-09-20 18:30,MDT,8.75,A
USGS,09238900,2021-09-20 18:45,MDT,8.75,A
USGS,09238900,2021-09-20 19:00,MDT,9.04,A
USGS,09238900,2021-09-20 19:15,MDT,6.87,A
USGS,09238900,2021-09-20 19:30,MDT,7.64,A
USGS,09238900,2021-09-20 19:45,MDT,5.91,A
USGS,09238900,2021-09-20 20:00,MDT,6.87,A
USGS,09238900,2021-09-20 20:15,MDT,6.38,A
USGS,09238900,2021-09-20 20:30,MDT,6.14,A
USGS,09238900,2021-09-20 20:45,MDT,6.87,A
USGS,09238900,2021-09-20 21:00,MDT,6.62,A
USGS,09238900,2021-09-20 21:15,MDT,6.62,A
USGS,09238900,2021-09-20 21:30,MDT,8.19,A
USGS,09238900,2021-09-20 21:45,MDT,6.62,A
USGS,09238900,2021-09-20 22:00,MDT,7.38,A
USGS,09238900,2021-09-20 22:15,MDT,7.38,A
USGS,09238900,2021-09-20 22:30,MDT,6.38,A
USGS,09238900,2021-09-20 22:45,MDT,7.38,A
USGS,09238900,2021-09-20 23:00,MDT,7.12,A
USGS,09238900,2021-09-20 23:15,MDT,9.95,A
USGS,09238900,2021-09-20 23:30,MDT,9.04,A
USGS,09238900,2021-09-20 23:45,MDT,9.95,A
USGS,09238900,2021-09-21 00:00,MDT,9.34,A
USGS,09238900,2021-09-21 00:15,MDT,9.34,A
USGS,09238900,2021-09-21 00:30,MDT,9.64,A
USGS,09238900,2021-09-21 00:45,MDT,9.64,A
USGS,09238900,2021-09-21 01:00,MDT,9.64,A
USGS,09238900,2021-09-21 01:15,MDT,9.64,A
USGS,09238900,2021-09-21 01:30,MDT,9.64,A
USGS,09238900,2021-09-21 01:45,MDT,8.47,A
USGS,09238900,2021-09-21 02:00,MDT,6.62,A
USGS,09238900,2021-09-21 02:15,MDT,8.75,A
USGS,09238900,2021-09-21 02:30,MDT,4.83,A
USGS,09238900,2021-09-21 02:45,MDT,6.87,A
USGS,09238900,2021-09-21 03:00,MDT,6.62,A
USGS,09238900,2021-09-21 03:15,MDT,6.62,A
USGS,09238900,2021-09-21 03:30,MDT,6.62,A
USGS,09238900,2021-09-21 03:45,MDT,6.87,A
USGS,09238900,2021-09-21 04:00,MDT,6.62,A
USGS,09238900,2021-09-21 04:15,MDT,6.62,A
USGS,09238900,2021-09-21 04:30,MDT,6.62,A
USGS,09238900,2021-09-21 04:45,MDT,6.62,A
USGS,09238900,2021-09-21 05:00,MDT,6.62,A
USGS,09238900,2021-09-21 05:15,MDT,7.38,A
USGS,09238900,2021-09-21 05:30,MDT,7.38,A
USGS,09238900,2021-09-21 05:45,MDT,6.87,A
USGS,09238900,2021-09-21 06:00,MDT,6.62,A
USGS,09238900,2021-09-21 06:15,MDT,6.62,A
USGS,09238900,2021-09-21 06:30,MDT,5.91,A
USGS,09238900,2021-09-21 06:45,MDT,5.47,A
USGS,09238900,2021-09-21 07:00,MDT,5.47,A
USGS,09238900,2021-09-21 07:15,MDT,5.47,A
USGS,09238900,2021-09-21 07:30,MDT,5.47,A
USGS,09238900,2021-09-21 07:45,MDT,5.47,A
USGS,09238900,2021-09-21 08:00,MDT,5.91,A
USGS,09238900,2021-09-21 08:15,MDT,5.69,A
USGS,09238900,2021-09-21 08:30,MDT,5.91,A
USGS,09238900,2021-09-21 08:45,MDT,5.91,A
USGS,09238900,2021-09-21 09:00,MDT,7.91,A
USGS,09238900,2021-09-21 09:15,MDT,7.12,A
USGS,09238900,2021-09-21 09:30,MDT,5.25,A
USGS,09238900,2021-09-21 09:45,MDT,6.62,A
USGS,09238900,2021-09-21 10:00,MDT,6.87,A
USGS,09238900,2021-09-21 10:15,MDT,5.47,A
USGS,09238900,2021-09-21 10:30,MDT,3.37,A
USGS,09238900,2021-09-21 10:45,MDT,5.47,A
USGS,09238900,2021-09-21 11:00,MDT,5.25,A
USGS,09238900,2021-09-21 11:15,MDT,5.25,A
USGS,09238900,2021-09-21 11:30,MDT,5.25,A
USGS,09238900,2021-09-21 11:45,MDT,6.14,A
USGS,09238900,2021-09-21 12:00,MDT,6.14,A
USGS,09238900,2021-09-21 12:15,MDT,5.69,A
USGS,09238900,2021-09-21 12:30,MDT,4.83,A
USGS,09238900,2021-09-21 12:45,MDT,6.14,A
USGS,09238900,2021-09-21 13:00,MDT,5.91,A
USGS,09238900,2021-09-21 13:15,MDT,4.83,A
USGS,09238900,2021-09-21 13:30,MDT,5.04,A
USGS,09238900,2021-09-21 13:45,MDT,5.04,A
USGS,09238900,2021-09-21 14:00,MDT,5.04,A
USGS,09238900,2021-09-21 14:15,MDT,5.47,A
USGS,09238900,2021-09-21 14:30,MDT,5.47,A
USGS,09238900,2021-09-21 14:45,MDT,5.91,A
USGS,09238900,2021-09-21 15:00,MDT,6.14,A
USGS,09238900,2021-09-21 15:15,MDT,6.14,A
USGS,09238900,2021-09-21 15:30,MDT,6.14,A
USGS,09238900,2021-09-21 15:45,MDT,5.91,A
USGS,09238900,2021-09-21 16:00,MDT,8.47,A
USGS,09238900,2021-09-21 16:15,MDT,7.38,A
USGS,09238900,2021-09-21 16:30,MDT,7.91,A
USGS,09238900,2021-09-21 16:45,MDT,7.64,A
USGS,09238900,2021-09-21 17:00,MDT,8.19,A
USGS,09238900,2021-09-21 17:15,MDT,8.47,A
USGS,09238900,2021-09-21 17:30,MDT,8.47,A
USGS,09238900,2021-09-21 17:45,MDT,8.47,A
USGS,09238900,2021-09-21 18:00,MDT,6.87,A
USGS,09238900,2021-09-21 18:15,MDT,10.3,A
USGS,09238900,2021-09-21 18:30,MDT,8.47,A
USGS,09238900,2021-09-21 18:45,MDT,9.04,A
USGS,09238900,2021-09-21 19:00,MDT,9.04,A
USGS,09238900,2021-09-21 19:15,MDT,8.75,A
USGS,09238900,2021-09-21 19:30,MDT,9.04,A
USGS,09238900,2021-09-21 19:45,MDT,8.75,A
USGS,09238900,2021-09-21 20:00,MDT,8.75,A
USGS,09238900,2021-09-21 20:15,MDT,9.04,A
USGS,09238900,2021-09-21 20:30,MDT,9.04,A
USGS,09238900,2021-09-21 20:45,MDT,9.04,A
USGS,09238900,2021-09-21 21:00,MDT,7.38,A
USGS,09238900,2021-09-21 21:15,MDT,7.38,A
USGS,09238900,2021-09-21 21:30,MDT,7.38,A
USGS,09238900,2021-09-21 21:45,MDT,4.63,A
USGS,09238900,2021-09-21 22:00,MDT,5.91,A
USGS,09238900,2021-09-21 22:15,MDT,5.91,A
USGS,09238900,2021-09-21 22:30,MDT,5.91,A
USGS,09238900,2021-09-21 22:45,MDT,5.91,A
USGS,09238900,2021-09-21 23:00,MDT,5.91,A
USGS,09238900,2021-09-21 23:15,MDT,6.38,A
USGS,09238900,2021-09-21 23:30,MDT,6.62,A
USGS,09238900,2021-09-21 23:45,MDT,6.62,A
USGS,09238900,2021-09-22 00:00,MDT,4.63,A
USGS,09238900,2021-09-22 00:15,MDT,5.91,A
USGS,09238900,2021-09-22 00:30,MDT,4.83,A
USGS,09238900,2021-09-22 00:45,MDT,4.83,A
USGS,09238900,2021-09-22 01:00,MDT,4.83,A
USGS,09238900,2021-09-22 01:15,MDT,4.83,A
USGS,09238900,2021-09-22 01:30,MDT,5.25,A
USGS,09238900,2021-09-22 01:45,MDT,5.25,A
USGS,09238900,2021-09-22 02:00,MDT,5.69,A
USGS,09238900,2021-09-22 02:15,MDT,5.69,A
USGS,09238900,2021-09-22 02:30,MDT,6.38,A
USGS,09238900,2021-09-22 02:45,MDT,7.12,A
USGS,09238900,2021-09-22 03:00,MDT,7.64,A
USGS,09238900,2021-09-22 03:15,MDT,7.38,A
USGS,09238900,2021-09-22 03:30,MDT,7.38,A
USGS,09238900,2021-09-22 03:45,MDT,7.38,A
USGS,09238900,2021-09-22 04:00,MDT,7.38,A
USGS,09238900,2021-09-22 04:15,MDT,7.64,A
USGS,09238900,2021-09-22 04:30,MDT,7.64,A
USGS,09238900,2021-09-22 04:45,MDT,7.64,A
USGS,09238900,2021-09-22 05:00,MDT,7.64,A
USGS,09238900,2021-09-22 05:15,MDT,7.64,A
USGS,09238900,2021-09-22 05:30,MDT,8.19,A
USGS,09238900,2021-09-22 05:45,MDT,7.91,A
USGS,09238900,2021-09-22 06:00,MDT,8.19,A
USGS,09238900,2021-09-22 06:15,MDT,8.47,A
USGS,09238900,2021-09-22 06:30,MDT,7.64,A
USGS,09238900,2021-09-22 06:45,MDT,7.91,A
USGS,09238900,2021-09-22 07:00,MDT,8.19,A
USGS,09238900,2021-09-22 07:15,MDT,7.91,A
USGS,09238900,2021-09-22 07:30,MDT,7.91,A
USGS,09238900,2021-09-22 07:45,MDT,7.91,A
USGS,09238900,2021-09-22 08:00,MDT,7.64,A
USGS,09238900,2021-09-22 08:15,MDT,8.19,A
USGS,09238900,2021-09-22 08:30,MDT,7.64,A
